"281471386275971","281471386275971","RES","LY","Libya","Tarabulus","Tripoli","Libya Telecom & Technology","ltt.ly","ISP","21003","General Post and Telecommunication Company (GPTC)","2","-","-"
"281471386278654","281471386278654","RES","LY","Libya","Banghazi","Benghazi","Libya Telecom & Technology","ltt.ly","ISP","21003","General Post and Telecommunication Company (GPTC)","28","-","-"
"281471386474186","281471386474186","RES","VN","Viet Nam","Khanh Hoa","Nha Trang","Mobifone Corporation","mobifone.vn","MOB","131429","Mobifone Corporation","17","-","-"
"281471386625175","281471386625175","RES","HK","Hong Kong","Hong Kong","Hong Kong","Hong Kong Telecommunications (HKT) Limited","netvigator.com","ISP/MOB","4760","HKT Limited","6","-","-"
"281471390089371","281471390089648","DCH","CN","China","Liaoning","Yingkou","Unicom Liaoning Province Network","chinaunicom.com","DCH","4837","China Unicom China169 Backbone","1","-","-"
"281471391029282","281471391029282","RES","TW","Taiwan (Province of China)","New Taipei","Banqiao","Chunghwa Telecom Co. Ltd.","cht.com.tw","ISP/MOB","17421","Mobile Business Group","10","-","-"
"281471392114996","281471392114996","RES","CN","China","Liaoning","Shenyang","Unicom Liaoning Province Network","chinaunicom.com","ISP/MOB","4837","China Unicom China169 Backbone","10","-","-"
"281471392688692","281471392688900","DCH","VN","Viet Nam","Ha Noi","Hanoi","HoaLac Software City Development Company","vnnic.vn","DCH","45903","CMC Telecom Infrastructure Company","1","-","-"
"281471393235339","281471393235339","RES","IN","India","Tamil Nadu","Dindigul","Vodafone Idea Ltd","vodafoneidea.com","MOB","38266","Vodafone Idea Ltd","24","-","-"
"281471393255808","281471393255808","RES","IN","India","Tamil Nadu","Coimbatore","Vodafone Idea Ltd","vodafoneidea.com","MOB","38266","Vodafone Idea Ltd","10","-","-"
"281471393260851","281471393260851","RES","IN","India","Maharashtra","Pune","Vodafone Idea Ltd","vodafoneidea.com","MOB","38266","Vodafone Idea Ltd","15","-","-"
"281471393280310","281471393280310","RES","IN","India","Rajasthan","Taranagar","Vodafone Idea Ltd","vodafoneidea.com","MOB","38266","Vodafone Idea Ltd","5","-","-"
"281471393313343","281471393313343","RES","IN","India","Nagaland","Chimakudi","Vodafone Idea Ltd","vodafoneidea.com","MOB","38266","Vodafone Idea Ltd","27","-","-"
"281471393336731","281471393336731","RES","IN","India","Gujarat","Ahmedabad","Vodafone Idea Ltd","vodafoneidea.com","MOB","38266","Vodafone Idea Ltd","6","-","-"
"281471393378782","281471393378782","RES","IN","India","Tamil Nadu","Surandai","Vodafone Idea Ltd","vodafoneidea.com","MOB","38266","Vodafone Idea Ltd","24","-","-"
"281471393435056","281471393435056","RES","IN","India","Uttar Pradesh","Musafirkhana","Vodafone Idea Ltd","vodafoneidea.com","MOB","38266","Vodafone Idea Ltd","11","-","-"
"281471393455016","281471393455016","RES","IN","India","Uttar Pradesh","Pipraich","Vodafone Idea Ltd","vodafoneidea.com","MOB","38266","Vodafone Idea Ltd","7","-","-"
"281471393461506","281471393461506","RES","IN","India","Haryana","Panipat","Vodafone Idea Ltd","vodafoneidea.com","MOB","38266","Vodafone Idea Ltd","18","-","-"
"281471393470744","281471393470744","RES","IN","India","Bihar","Samastipur","Vodafone Idea Ltd","vodafoneidea.com","MOB","38266","Vodafone Idea Ltd","4","-","-"
"281471393487447","281471393487447","RES","IN","India","Uttar Pradesh","Jahangirpur","Vodafone Idea Ltd","vodafoneidea.com","MOB","38266","Vodafone Idea Ltd","3","-","-"
"281471393494862","281471393494862","RES","IN","India","Gujarat","Rajkot","Vodafone Idea Ltd","vodafoneidea.com","MOB","38266","Vodafone Idea Ltd","17","-","-"
"281471393522918","281471393522918","RES","IN","India","Maharashtra","Vasai-Virar","Vodafone Idea Ltd","vodafoneidea.com","MOB","38266","Vodafone Idea Ltd","7","-","-"
"281471393640332","281471393640332","RES","IN","India","West Bengal","Kolkata","Vodafone Idea Ltd","vodafoneidea.com","MOB","38266","Vodafone Idea Ltd","1","-","-"
"281471393703434","281471393703434","RES","IN","India","Tamil Nadu","Chennai","Vodafone Idea Ltd","vodafoneidea.com","MOB","38266","Vodafone Idea Ltd","7","-","-"
"281471393750813","281471393750813","RES","VN","Viet Nam","Phu Tho","Viet Tri","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","16","-","-"
"281471393775850","281471393775850","RES","VN","Viet Nam","Ha Noi","Hanoi","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","1","-","-"
"281471393796232","281471393796232","RES","VN","Viet Nam","Ha Noi","Hanoi","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","1","-","-"
"281471393828119","281471393828120","RES","VN","Viet Nam","Ba Ria - Vung Tau","Lien Loc","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","27","-","-"
"281471393835593","281471393835593","RES","VN","Viet Nam","Ha Noi","Hanoi","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","1","-","-"
"281471393856733","281471393856733","RES","VN","Viet Nam","Nghe An","Dong Thap","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","8","-","-"
"281471393865964","281471393865964","RES","VN","Viet Nam","Hung Yen","Hung Yen","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","20","-","-"
"281471393879432","281471393879432","RES","VN","Viet Nam","Ha Noi","Hanoi","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","13","-","-"
"281471393904717","281471393904717","RES","VN","Viet Nam","Nghe An","Vinh","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","26","-","-"
"281471393912300","281471393912300","RES","VN","Viet Nam","Vinh Phuc","Vinh Yen","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","24","-","-"
"281471393941947","281471393941947","RES","VN","Viet Nam","Binh Duong","Thu Dau Mot","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","6","-","-"
"281471393972434","281471393972434","RES","VN","Viet Nam","Ho Chi Minh","Ho Chi Minh City","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","19","-","-"
"281471393988372","281471393988372","RES","VN","Viet Nam","Hai Phong","Haiphong","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","11","-","-"
"281471394018557","281471394018557","RES","VN","Viet Nam","Binh Dinh","Qui Nhon","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","23","-","-"
"281471394030461","281471394030461","RES","VN","Viet Nam","Ha Noi","Hanoi","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","3","-","-"
"281471394041162","281471394041162","RES","VN","Viet Nam","Dong Nai","Bien Hoa","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","5","-","-"
"281471394070128","281471394070128","RES","VN","Viet Nam","Ho Chi Minh","Ho Chi Minh City","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","14","-","-"
"281471394093140","281471394093140","VPN","VN","Viet Nam","Ha Noi","Hanoi","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","26","-","SoftEther VPN"
"281471394126485","281471394126485","RES","VN","Viet Nam","Khanh Hoa","Nha Trang","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","15","-","-"
"281471394140029","281471394140029","RES","VN","Viet Nam","Nghe An","Dong Thap","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","18","-","-"
"281471394163222","281471394163222","RES","VN","Viet Nam","Ha Tinh","Ha Tinh","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","23","-","-"
"281471394182171","281471394182171","RES","VN","Viet Nam","Ha Noi","Hanoi","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","10","-","-"
"281471394209544","281471394209544","RES","VN","Viet Nam","Ha Noi","Hanoi","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","17","-","-"
"281471394242496","281471394242496","RES","VN","Viet Nam","Ha Noi","Hanoi","FPT Telecom Company","fpt.com.vn","ISP","18403","FPT Telecom Company","25","-","-"
"281471396618701","281471396618701","RES","MM","Myanmar","Yangon","Yangon","Marga Global Telecom Limited","margaglobal.com","ISP","136474","Marga Global Telecom Limited","21","-","-"
"281471398739973","281471398739973","RES","MY","Malaysia","Wilayah Persekutuan Kuala Lumpur","Kuala Lumpur","Telekom Malaysia Berhad","tm.net.my","ISP","4788","TM Technology Services Sdn. Bhd.","4","-","-"
"281471399013213","281471399013213","PUB","CN","China","Shanghai","Shanghai","Tencent Cloud Computing (Beijing) Co. Ltd.","tencent.com","DCH","45090","Shenzhen Tencent Computer Systems Company Limited","30","-","-"
"281471399612665","281471399612665","PUB","HK","Hong Kong","Hong Kong","Hong Kong","Huawei International Pte. Ltd.","huawei.com","DCH","136907","Huawei Clouds","30","-","-"
"281471401361684","281471401361684","RES","CN","China","Henan","Xinxiang","China Unicom Henan Province Network","chinaunicom.com","ISP/MOB","4837","China Unicom China169 Backbone","7","-","-"
"281471401721657","281471401721657","RES","CN","China","Henan","Pingdingshan","China Unicom Henan Province Network","chinaunicom.com","ISP/MOB","4837","China Unicom China169 Backbone","20","-","-"
"281471402107648","281471402107712","DCH","CN","China","Henan","Hebi","China Unicom Henan Province Network","chinaunicom.com","DCH","4837","China Unicom China169 Backbone","1","-","-"
"281471409633002","281471409633043","DCH","SG","Singapore","Singapore","Singapore","Alibaba Cloud (Singapore) Private Limited","alicloud.com","DCH","45102","Alibaba (US) Technology Co. Ltd.","1","-","-"
"281471410382713","281471410382924","DCH","US","United States of America","California","Los Angeles","Alibaba Cloud (Singapore) Private Limited","alicloud.com","DCH","45102","Alibaba (US) Technology Co. Ltd.","1","-","-"
"281471411583617","281471411583729","DCH","SG","Singapore","Singapore","Singapore","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","1","-","-"
"281471411672739","281471411672873","DCH","HK","Hong Kong","Hong Kong","Hong Kong","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","1","-","-"
"281471411709836","281471411709982","DCH","US","United States of America","Virginia","Ashburn","Tencent Cloud Computing (Beijing) Co. Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","1","-","-"
"281471411764888","281471411764888","PUB","DE","Germany","Hessen","Frankfurt am Main","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","30","-","-"
"281471411866197","281471411866278","DCH","HK","Hong Kong","Hong Kong","Hong Kong","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","1","-","-"
"281471411892422","281471411892422","PUB","SG","Singapore","Singapore","Singapore","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","30","-","-"
"281471411951731","281471411951741","DCH","SG","Singapore","Singapore","Singapore","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","1","-","-"
"281471411971915","281471411971941","DCH","SG","Singapore","Singapore","Singapore","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","1","-","-"
"281471411998119","281471411998145","DCH","HK","Hong Kong","Hong Kong","Hong Kong","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","1","-","-"
"281471412049167","281471412049167","PUB","US","United States of America","California","Santa Clara","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","30","-","-"
"281471412275620","281471412275679","DCH","CN","China","Guangdong","Guangzhou","Tencent Cloud Computing (Beijing) Co. Ltd","tencent.com","DCH","45090","Shenzhen Tencent Computer Systems Company Limited","1","-","-"
"281471413179888","281471413179888","PUB","IN","India","Maharashtra","Mumbai","Aceville Pte.Ltd.","tencent.com","DCH","139341","ACE","30","-","-"
"281471413202573","281471413202653","DCH","US","United States of America","California","Santa Clara","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","1","-","-"
"281471413214618","281471413214618","VPN","US","United States of America","California","Santa Clara","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","1","-","-"
"281471413234784","281471413234784","PUB","JP","Japan","Tokyo","Tokyo","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","30","-","-"
"281471413268762","281471413268802","DCH","HK","Hong Kong","Hong Kong","Hong Kong","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","1","-","-"
"281471413353848","281471413353900","DCH","HK","Hong Kong","Hong Kong","Hong Kong","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","1","-","-"
"281471413396588","281471413396588","DCH","SG","Singapore","Singapore","Singapore","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","5","SCANNER","-"
"281471413417407","281471413417407","DCH","SG","Singapore","Singapore","Singapore","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","6","SCANNER","-"
"281471413454780","281471413454926","DCH","DE","Germany","Hessen","Frankfurt am Main","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","1","-","-"
"281471413510178","281471413510178","DCH","ID","Indonesia","Jakarta Raya","Jakarta","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","25","SCANNER","-"
"281471413623021","281471413623021","PUB","US","United States of America","California","Santa Clara","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","30","-","-"
"281471413866734","281471413866753","DCH","SG","Singapore","Singapore","Singapore","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","1","-","-"
"281471413908356","281471413908422","DCH","JP","Japan","Tokyo","Tokyo","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","1","-","-"
"281471414098680","281471414098716","DCH","US","United States of America","Virginia","Ashburn","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","1","-","-"
"281471414153573","281471414153573","PUB","JP","Japan","Tokyo","Tokyo","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","30","-","-"
"281471414161624","281471414161634","DCH","JP","Japan","Tokyo","Tokyo","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","1","-","-"
"281471414170936","281471414170978","DCH","JP","Japan","Tokyo","Tokyo","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","1","-","-"
"281471414533283","281471414533297","DCH","US","United States of America","California","Santa Clara","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","1","-","-"
"281471414547920","281471414547920","DCH","SG","Singapore","Singapore","Singapore","Aceville Pte.Ltd.","tencent.com","DCH","132203","Tencent Building Kejizhongyi Avenue","1","-","-"
"281471414623557","281471414623560","DCH","SG","Singapore","Singapore","Singapore","Aceville Pte.Ltd.","tencent.com","DCH","139341","ACE","1","-","-"
"281471414672896","281471414673151","DCH","SG","Singapore","Singapore","Singapore","Ace SG","tencent.com","DCH","139341","ACE","1","-","-"
"281471416167342","281471416167441","DCH","HK","Hong Kong","Hong Kong","Hong Kong","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"281471416223250","281471416223510","DCH","HK","Hong Kong","Hong Kong","Hong Kong","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"281471416304196","281471416304196","PUB","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"281471416347667","281471416347761","DCH","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"281471416365194","281471416365194","PUB","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"281471416417796","281471416417883","DCH","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"281471416501377","281471416501428","DCH","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"281471416514883","281471416514887","DCH","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"281471416529232","281471416529234","DCH","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"281471416570129","281471416570174","DCH","IN","India","Maharashtra","Mumbai","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"281471416631862","281471416631878","DCH","IN","India","Maharashtra","Mumbai","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"281471416658932","281471416658932","PUB","IN","India","Maharashtra","Mumbai","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"281471416704324","281471416704357","DCH","JP","Japan","Tokyo","Tokyo","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"281471416742352","281471416742352","PUB","JP","Japan","Tokyo","Tokyo","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"281471416762830","281471416762830","PUB","JP","Japan","Tokyo","Tokyo","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"281471416782872","281471416782915","DCH","JP","Japan","Tokyo","Tokyo","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
